ID,Session,VPCode,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,TFPred1,TFPred2,TFPred3,TFPred4,TFPred5,TFPred6,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,idFinal_Questionnaire,Session,Date,VPCode,UEQS_1,UEQS_2,UEQS_3,UEQS_4,UEQS_5,UEQS_6,UEQS_7,UEQS_8,GQS_3_1,GQS_3_2,GQS_3_3,GQS_3_4,GQS_3_5,GQS_4_1,GQS_4_2,GQS_4_3,GQS_4_4,GQS_4_5,GQS_5_1,GQS_5_2,GQS_5_3,KIT_1,KIT_2,KIT_3,KIT_4,KIT_5,KIT_6,KIT_7,KIT_8,KIT_9,KIT_10,KIT_11,KUSIV3_1,KUSIV3_2,KUSIV3_3,Fun,SD_Gender,SD_Age,Notes,Date,Session,VPCode,Informing,Consent
772,d84fbdf828ffc15595a605a149089588,ANWA07,5,3,2,NULL,4,NULL,1,2,3,4,3,NULL,NULL,3,3,5,NULL,2,NULL,3,2,NULL,NULL,3,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,4,3,4,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,1,1,0,1,4,3,3,4,3,4,662,d84fbdf828ffc15595a605a149089588,"2021-04-24 10:05:59",ANWA07,4,4,6,4,5,3,6,2,4,2,4,2,4,4,1,1,4,1,5,1,2,2,4,2,1,2,4,4,4,4,4,3,NULL,NULL,NULL,5,1,75,NULL,"2021-04-24 10:05:59",d84fbdf828ffc15595a605a149089588,ANWA07,1,1
773,a8344aa98b615c5acc9d7099fd207186,GUCH10,5,5,5,NULL,5,5,2,1,5,1,2,NULL,NULL,4,2,2,NULL,NULL,NULL,4,2,NULL,NULL,4,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,5,4,5,NULL,3,NULL,NULL,NULL,2,NULL,NULL,1,0,0,1,1,1,4,3,3,4,3,3,663,a8344aa98b615c5acc9d7099fd207186,"2021-04-24 10:25:02",GUCH10,4,6,2,6,2,1,6,6,3,5,5,3,4,2,3,3,3,3,3,5,3,4,3,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,0,29,NULL,"2021-04-24 10:25:02",a8344aa98b615c5acc9d7099fd207186,GUCH10,1,1
774,12e81406121a18844fa6ac2cabe1fc3e,TAST10,3,4,2,2,4,NULL,2,2,3,4,4,NULL,NULL,4,5,5,NULL,NULL,NULL,1,1,NULL,1,1,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,NULL,NULL,5,4,3,1,NULL,5,NULL,NULL,NULL,5,NULL,NULL,1,0,1,0,1,0,2,4,3,3,2,3,664,12e81406121a18844fa6ac2cabe1fc3e,"2021-04-24 10:36:55",TAST10,3,5,3,6,5,5,5,5,2,3,3,3,3,4,4,3,4,3,4,2,2,2,2,3,5,3,2,1,2,3,3,5,NULL,NULL,NULL,4,0,21,NULL,"2021-04-24 10:36:55",12e81406121a18844fa6ac2cabe1fc3e,TAST10,1,1
775,10f834b61e32f23eae350fcaa303c09a,ULKL12,3,2,2,NULL,3,NULL,4,3,4,2,2,NULL,NULL,5,1,4,NULL,NULL,NULL,3,1,NULL,2,1,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,NULL,NULL,4,5,3,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,1,1,1,1,0,5,4,4,4,3,3,665,10f834b61e32f23eae350fcaa303c09a,"2021-04-24 10:37:21",ULKL12,7,3,6,5,6,5,4,5,4,5,5,4,5,4,3,4,4,5,5,1,1,2,5,1,3,1,3,5,5,5,5,3,NULL,NULL,NULL,5,0,28,NULL,"2021-04-24 10:37:21",10f834b61e32f23eae350fcaa303c09a,ULKL12,1,1
776,ba88c3114c675f8327e2f6e99025c844,JAMA12,5,4,5,5,5,5,1,1,1,1,3,NULL,NULL,5,4,4,NULL,NULL,NULL,2,2,NULL,5,4,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,2,4,5,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,0,0,1,0,4,3,3,4,2,3,666,ba88c3114c675f8327e2f6e99025c844,"2021-04-24 10:46:47",JAMA12,4,5,2,6,5,7,5,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,4,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,0,21,NULL,"2021-04-24 10:46:47",ba88c3114c675f8327e2f6e99025c844,JAMA12,1,1
777,df6fd8337ad50bbf9d3b853791429c0c,ALFA03,5,5,5,NULL,5,5,1,2,1,1,4,NULL,NULL,5,4,3,NULL,NULL,NULL,2,1,NULL,4,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,3,3,4,5,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,0,1,1,0,2,3,3,4,2,3,667,df6fd8337ad50bbf9d3b853791429c0c,"2021-04-24 10:49:58",ALFA03,6,7,6,7,7,7,7,7,5,5,5,5,5,4,4,5,5,5,1,5,5,2,2,1,3,2,4,1,5,5,4,1,NULL,NULL,NULL,5,0,34,NULL,"2021-04-24 10:49:58",df6fd8337ad50bbf9d3b853791429c0c,ALFA03,1,1
778,6c79067d6558b52329904eeae5af5bc7,ANPE07,4,NULL,5,4,3,NULL,2,2,1,NULL,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,5,2,NULL,NULL,NULL,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,4,5,2,5,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,NULL,2,3,4,3,NULL,NULL,668,6c79067d6558b52329904eeae5af5bc7,"2021-04-24 11:03:04",ANPE07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:03:04",6c79067d6558b52329904eeae5af5bc7,ANPE07,1,1
779,b7f5a42e263e9ea1935b42fcfc65f961,UNDI09,NULL,NULL,5,NULL,5,NULL,3,NULL,2,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,2,2,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,1,2,4,5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,NULL,NULL,NULL,4,2,3,NULL,NULL,NULL,669,b7f5a42e263e9ea1935b42fcfc65f961,"2021-04-24 11:04:07",UNDI09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:04:06",b7f5a42e263e9ea1935b42fcfc65f961,UNDI09,1,1
780,19440bac7a5de7bf69504555de503258,,2,2,2,NULL,1,2,5,5,5,NULL,3,NULL,NULL,3,4,4,NULL,NULL,NULL,5,5,NULL,NULL,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,NULL,NULL,5,5,2,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,1,1,NULL,4,4,4,4,3,NULL,670,19440bac7a5de7bf69504555de503258,"2021-04-24 11:06:18",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:06:18",19440bac7a5de7bf69504555de503258,,1,1
781,2be8d4ce4897dee8bbda67cc1f96c960,ANPE07,4,2,5,4,4,NULL,2,2,2,NULL,2,NULL,NULL,2,1,2,NULL,5,NULL,5,2,NULL,NULL,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,NULL,NULL,5,5,2,5,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,2,3,4,3,2,NULL,671,2be8d4ce4897dee8bbda67cc1f96c960,"2021-04-24 11:06:43",ANPE07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:06:43",2be8d4ce4897dee8bbda67cc1f96c960,ANPE07,1,1
782,c2d7f264ac4ab32d4db42ed669738975,MEFR06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,672,c2d7f264ac4ab32d4db42ed669738975,"2021-04-24 11:15:52",MEFR06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:15:52",c2d7f264ac4ab32d4db42ed669738975,MEFR06,1,1
783,4371d07b9bc497f12a101f41069639fd,MEFR06,2,4,5,NULL,5,4,5,3,2,2,2,NULL,NULL,3,2,5,NULL,NULL,NULL,1,4,NULL,NULL,5,5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,2,5,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,0,0,1,1,1,4,3,2,4,2,4,673,4371d07b9bc497f12a101f41069639fd,"2021-04-24 11:19:27",MEFR06,3,6,2,6,5,5,6,5,3,5,5,4,5,3,3,3,3,3,4,4,3,2,2,3,3,1,2,3,3,5,5,4,NULL,NULL,NULL,NULL,0,25,NULL,"2021-04-24 11:19:27",4371d07b9bc497f12a101f41069639fd,MEFR06,1,1
784,7fc2809826a55c39badcfe2b5f69b5ee,MAPE08,1,2,1,2,1,1,5,5,5,NULL,2,NULL,NULL,2,4,4,NULL,NULL,NULL,4,5,NULL,NULL,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,NULL,NULL,5,5,3,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,NULL,NULL,4,3,4,4,2,NULL,674,7fc2809826a55c39badcfe2b5f69b5ee,"2021-04-24 11:21:16",MAPE08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 11:21:16",7fc2809826a55c39badcfe2b5f69b5ee,MAPE08,1,1
785,672269b2e58d4dce26fb7194befb5dae,EDHU07,4,4,4,NULL,5,4,1,1,2,2,4,NULL,NULL,5,3,5,NULL,NULL,NULL,1,3,NULL,NULL,3,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,2,4,2,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,0,0,1,1,1,4,3,3,4,2,4,675,672269b2e58d4dce26fb7194befb5dae,"2021-04-24 11:27:10",EDHU07,4,6,5,6,2,2,5,4,3,4,4,4,4,3,4,3,4,4,5,1,2,2,3,3,5,3,3,4,4,3,3,6,NULL,NULL,NULL,4,4,40,NULL,"2021-04-24 11:27:10",672269b2e58d4dce26fb7194befb5dae,EDHU07,1,1
786,1e2729c223c0b375813766b7eebe4de9,IRHE10,3,5,4,NULL,5,NULL,3,1,2,2,3,NULL,NULL,5,3,3,NULL,NULL,NULL,1,2,NULL,4,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,NULL,NULL,4,4,3,4,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,0,1,1,1,0,3,3,4,3,3,3,676,1e2729c223c0b375813766b7eebe4de9,"2021-04-24 11:37:37",IRHE10,6,7,2,7,1,4,4,7,2,5,5,5,5,3,3,3,2,3,1,5,1,4,4,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,0,26,NULL,"2021-04-24 11:37:37",1e2729c223c0b375813766b7eebe4de9,IRHE10,1,1
787,269334bef82024241045d125e5445320,LIBE08,2,4,4,NULL,3,NULL,3,1,4,2,5,NULL,NULL,5,5,5,NULL,NULL,NULL,1,4,NULL,2,2,3,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,3,1,4,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,0,1,1,1,0,3,2,4,4,2,4,677,269334bef82024241045d125e5445320,"2021-04-24 12:18:51",LIBE08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 12:18:51",269334bef82024241045d125e5445320,LIBE08,1,1
788,d8830387a454f34b18979d45e6411487,HEKA04,4,4,5,NULL,5,NULL,2,1,2,1,4,NULL,NULL,3,4,3,NULL,NULL,NULL,2,1,NULL,2,2,4,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,3,5,NULL,NULL,2,NULL,NULL,NULL,4,NULL,NULL,0,1,1,1,1,0,4,2,3,3,2,4,678,d8830387a454f34b18979d45e6411487,"2021-04-24 12:26:09",HEKA04,6,2,7,4,4,6,4,6,5,4,4,5,2,4,4,3,5,5,1,4,1,3,2,5,5,2,5,5,5,5,5,5,NULL,NULL,NULL,4,0,22,NULL,"2021-04-24 12:26:09",d8830387a454f34b18979d45e6411487,HEKA04,1,1
789,878add01f734a31f4be89825d56a5ca1,BITH05,5,5,3,NULL,5,5,1,1,3,1,5,NULL,NULL,5,5,3,NULL,NULL,NULL,3,1,NULL,NULL,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,NULL,NULL,5,3,3,NULL,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,1,0,1,1,1,3,3,3,4,3,4,679,878add01f734a31f4be89825d56a5ca1,"2021-04-24 12:49:58",BITH05,5,6,5,7,7,7,6,7,5,5,5,5,5,5,4,5,4,5,1,5,1,1,1,3,3,1,5,5,7,7,7,4,NULL,NULL,NULL,NULL,0,31,NULL,"2021-04-24 12:49:58",878add01f734a31f4be89825d56a5ca1,BITH05,1,1
790,4fbbc799e4ab95990ce170b3893cc177,MAJÜ05,4,3,3,NULL,3,5,2,2,1,1,2,NULL,NULL,5,3,3,NULL,NULL,NULL,4,3,NULL,NULL,3,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,NULL,5,5,3,2,NULL,3,NULL,NULL,NULL,4,NULL,NULL,1,0,0,1,1,1,2,4,1,3,2,4,680,4fbbc799e4ab95990ce170b3893cc177,"2021-04-24 12:53:20",MAJÜ05,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,1,3,3,4,4,3,4,4,4,4,4,4,4,4,NULL,NULL,NULL,2,0,30,NULL,"2021-04-24 12:53:20",4fbbc799e4ab95990ce170b3893cc177,MAJÜ05,1,1
791,810d35323b885eef79428239cc41a681,HEGO06,4,3,3,3,4,4,1,1,4,2,2,NULL,NULL,3,3,4,NULL,4,NULL,4,2,NULL,3,2,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,3,2,3,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,1,0,0,0,0,0,3,3,3,4,3,4,681,810d35323b885eef79428239cc41a681,"2021-04-24 13:21:58",HEGO06,4,3,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,3,1,4,3,3,4,4,4,4,5,4,4,4,4,4,NULL,NULL,NULL,2,0,36,NULL,"2021-04-24 13:21:58",810d35323b885eef79428239cc41a681,HEGO06,1,1
792,a6de4d290c3a65d341fff5019487145a,BÄDI08,5,5,5,4,5,5,5,3,2,1,4,NULL,NULL,4,4,5,NULL,NULL,NULL,3,1,NULL,2,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,3,2,5,1,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,0,0,0,1,0,3,3,3,3,2,4,682,a6de4d290c3a65d341fff5019487145a,"2021-04-24 13:40:40",BÄDI08,3,5,2,5,2,2,4,4,1,3,3,3,1,2,3,3,2,3,5,1,3,4,7,7,7,6,4,1,2,1,1,4,NULL,NULL,NULL,NULL,0,40,NULL,"2021-04-24 13:40:40",a6de4d290c3a65d341fff5019487145a,BÄDI08,1,1
793,08d9d3574f6bf33f24bfe888acbba980,MAHO07,3,3,3,NULL,5,5,2,1,3,2,4,NULL,NULL,5,4,4,NULL,NULL,NULL,3,3,NULL,NULL,5,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL,0,1,0,1,1,1,3,3,3,4,3,4,683,08d9d3574f6bf33f24bfe888acbba980,"2021-04-24 14:08:36",MAHO07,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 14:08:36",08d9d3574f6bf33f24bfe888acbba980,MAHO07,1,1
794,1c05a719cd268e7b6d5b1fbca543dcba,ANHO07,3,3,4,NULL,3,NULL,3,2,4,3,3,NULL,NULL,4,3,4,NULL,2,NULL,2,4,NULL,4,5,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,1,2,4,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,1,1,0,0,4,3,3,3,2,3,684,1c05a719cd268e7b6d5b1fbca543dcba,"2021-04-24 14:23:29",ANHO07,5,6,3,6,6,6,3,2,3,5,5,5,5,3,3,3,3,3,1,5,5,3,5,5,2,2,2,1,1,4,1,6,NULL,NULL,NULL,5,1,42,NULL,"2021-04-24 14:23:28",1c05a719cd268e7b6d5b1fbca543dcba,ANHO07,1,1
795,833d38fef7dcbe48411f7d47d1171ff1,ANER03,4,5,5,4,5,4,3,1,1,2,4,NULL,NULL,4,4,3,NULL,NULL,NULL,1,2,NULL,2,2,2,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,3,3,5,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,0,2,3,3,3,2,4,685,833d38fef7dcbe48411f7d47d1171ff1,"2021-04-24 14:40:40",ANER03,4,6,4,6,4,4,4,4,4,5,5,4,5,2,3,3,2,3,4,2,2,2,4,2,4,4,4,2,2,4,2,4,NULL,NULL,NULL,NULL,0,40,NULL,"2021-04-24 14:40:40",833d38fef7dcbe48411f7d47d1171ff1,ANER03,1,1
796,6037fffb8710be690475817f3f66f2ed,ANGE81,5,5,2,NULL,5,NULL,1,4,5,3,3,NULL,NULL,5,3,4,NULL,2,NULL,2,5,NULL,5,5,5,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,NULL,NULL,4,3,5,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,0,1,1,1,0,0,5,3,3,4,3,3,686,6037fffb8710be690475817f3f66f2ed,"2021-04-24 15:08:41",ANGE81,4,7,4,2,4,4,4,4,3,5,5,5,5,3,2,2,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 15:08:41",6037fffb8710be690475817f3f66f2ed,ANGE81,1,1
797,ce3844c502ac9e20b2958f7afc702388,BITH05,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,687,ce3844c502ac9e20b2958f7afc702388,"2021-04-24 15:16:45",BITH05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 15:16:45",ce3844c502ac9e20b2958f7afc702388,BITH05,1,1
798,e42e1bec1d80d1ad0f778d53405c17d1,ANMA07,NULL,NULL,5,NULL,5,4,2,NULL,1,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,2,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,2,1,3,4,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,3,3,3,NULL,NULL,NULL,688,e42e1bec1d80d1ad0f778d53405c17d1,"2021-04-24 15:25:57",ANMA07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 15:25:57",e42e1bec1d80d1ad0f778d53405c17d1,ANMA07,1,1
799,009b3c2aa8cf083dea72e43276f078bb,JEAN05,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,689,009b3c2aa8cf083dea72e43276f078bb,"2021-04-24 15:29:06",JEAN05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 15:29:05",009b3c2aa8cf083dea72e43276f078bb,JEAN05,1,1
800,b0eb966e03b6d2c65d81758303aab14b,ANMA07,5,5,5,5,5,5,1,1,1,1,4,NULL,NULL,4,4,4,NULL,NULL,NULL,2,2,NULL,NULL,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,1,3,4,NULL,4,NULL,NULL,NULL,5,NULL,NULL,1,0,0,0,1,1,3,3,2,3,2,4,690,b0eb966e03b6d2c65d81758303aab14b,"2021-04-24 15:30:15",ANMA07,5,6,4,6,6,7,6,5,4,5,5,5,5,4,4,5,4,5,5,1,2,2,2,4,1,1,3,4,4,5,5,4,NULL,NULL,NULL,5,0,28,NULL,"2021-04-24 15:30:15",b0eb966e03b6d2c65d81758303aab14b,ANMA07,1,1
801,d4e2fe25fdb595babee17e99e45297b0,KLKA04,4,5,5,5,3,NULL,4,1,1,1,4,NULL,NULL,5,3,3,NULL,NULL,NULL,1,3,NULL,NULL,3,5,2,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,4,5,5,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,0,1,0,1,1,4,3,4,2,3,4,691,d4e2fe25fdb595babee17e99e45297b0,"2021-04-24 15:30:41",KLKA04,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,1,7,7,7,7,7,1,NULL,NULL,NULL,5,0,46,NULL,"2021-04-24 15:30:41",d4e2fe25fdb595babee17e99e45297b0,KLKA04,1,1
802,cf64a5b132b19a05894fb7fba42675d2,LODI03,4,4,5,NULL,5,4,2,2,1,2,2,NULL,NULL,3,4,5,NULL,NULL,NULL,1,4,NULL,NULL,4,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,1,1,5,4,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,0,0,1,1,1,4,3,2,3,2,4,692,cf64a5b132b19a05894fb7fba42675d2,"2021-04-24 17:41:29",LODI03,4,6,6,7,4,6,4,7,4,5,5,4,3,3,4,4,5,5,5,5,5,1,7,4,5,3,5,5,4,4,4,4,NULL,NULL,NULL,4,1,35,NULL,"2021-04-24 17:41:29",cf64a5b132b19a05894fb7fba42675d2,LODI03,1,1
803,923c36029e5d8cedc6d3249194aae83d,ELJÜ06,3,5,5,5,5,5,1,3,1,NULL,3,NULL,NULL,3,3,3,NULL,1,NULL,1,4,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,NULL,2,2,5,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,NULL,3,3,2,4,2,NULL,693,923c36029e5d8cedc6d3249194aae83d,"2021-04-24 18:31:39",ELJÜ06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 18:31:39",923c36029e5d8cedc6d3249194aae83d,ELJÜ06,1,1
